fraction_invested,n_invested,port_anr,avg_anr,total_dollar_return,default_rate_invested,policy
0.00999748011931342,1706,0.04389999791545954,0.04504712422002946,1711890.0368166931,0.023446658851113716,default_scoring
0.02000082042627005,3413,0.04158165522627654,0.0436462044994506,3702123.318725202,0.030764723117491944,default_scoring
0.02999830054558347,5119,0.04147528989109223,0.04408039534438762,5755407.982007252,0.03399101386989646,default_scoring
0.0400016408525401,6826,0.04086401356730168,0.043038522929286116,7712643.725373557,0.03691766774099033,default_scoring
0.049999120971853515,8532,0.04069085155043886,0.04249709214729334,9867330.86726508,0.040787623066104076,default_scoring
0.06000246127881015,10239,0.0403513840395204,0.04189491252518928,12030879.673936397,0.04473093075495654,default_scoring
0.06999994139812357,11945,0.039549156717988435,0.041404135609892194,14215962.031569138,0.04587693595646714,default_scoring
0.079997421517437,13651,0.04024700232174075,0.04179708070439501,16556352.818492746,0.046663248113691304,default_scoring
0.09000076182439362,15358,0.040046122232398215,0.04188405971361636,18660387.999570638,0.04837869514259669,default_scoring
0.09999824194370703,17064,0.03948464383549059,0.04171985182612701,20836624.506437257,0.04922644163150492,default_scoring
0.11000158225066367,18771,0.03989990751368089,0.04186187640780254,23167036.394583717,0.05039688881785733,default_scoring
0.11999906236997708,20477,0.03943862323739583,0.041418640766495575,25423883.277821176,0.05235141866484348,default_scoring
0.13000240267693372,22184,0.03898777388748938,0.04079811213960448,27511914.97354301,0.05458889289578074,default_scoring
0.13999988279624714,23890,0.038831013900347454,0.040433831943592714,29730475.924978092,0.05600669736291335,default_scoring
0.14999736291556057,25596,0.038961759325673286,0.04055705759139165,32021465.169733588,0.057040162525394594,default_scoring
0.1600007032225172,27303,0.03885455157075134,0.04055936886943256,34230323.62690834,0.058198732739991946,default_scoring
0.16999818334183062,29009,0.03907524130171319,0.04079656750323878,36601198.2853747,0.05905063945672033,default_scoring
0.18000152364878724,30716,0.03905793521428779,0.04078398153520523,38919248.85104449,0.05993618960802188,default_scoring
0.18999900376810067,32422,0.03888671910067467,0.04059303786117158,41138538.86524652,0.06159397939670594,default_scoring
0.2000023440750573,34129,0.03845547696136455,0.0402902873199029,43298762.77639026,0.06261537109203316,default_scoring
0.20999982419437072,35835,0.03812127068843057,0.03987363725551151,45541507.27833617,0.06421096693177061,default_scoring
0.2199973043136841,37541,0.03797000064433601,0.039888368833779844,47860603.03962883,0.06499560480541275,default_scoring
0.23000064462064077,39248,0.03828481773308579,0.04001611753997836,50367434.84703638,0.06571035466775377,default_scoring
0.23999812473995416,40954,0.03816878631892591,0.03973172029727432,52622794.655330956,0.06695316696781756,default_scoring
0.2500014650469108,42661,0.0378257220116941,0.03953287676555626,54860225.20945096,0.06764960971379011,default_scoring
0.25999894516622424,44367,0.03769212698406832,0.03942061177891894,57052028.83359729,0.06881240561678725,default_scoring
0.27000228547318084,46074,0.03762285646841734,0.03942641884804233,59283132.843370155,0.0695837131570951,default_scoring
0.2799997655924943,47780,0.037678339019848975,0.03948301670295553,61564480.85086807,0.07040602762662201,default_scoring
0.2899972457118077,49486,0.03744988888448099,0.039172014004652374,63838550.07449773,0.07161621468698218,default_scoring
0.30000058601876434,51193,0.03744422095342765,0.03924515667149798,66204820.49368107,0.07245131170277186,default_scoring
0.30999806613807773,52899,0.037718048410291596,0.03925480129159486,68684027.7472194,0.07304485907105994,default_scoring
0.3200014064450344,54606,0.03770178746056809,0.03924232797465155,70905382.40169361,0.07394791781122953,default_scoring
0.3299988865643478,56312,0.037662653834528464,0.03907420786945069,73260445.1330411,0.07488634749254156,default_scoring
0.34000222687130444,58019,0.03737020240206741,0.038758833839535524,75484925.54470883,0.07587169720264052,default_scoring
0.34999970699061783,59725,0.03702653590606636,0.038416381009285266,77426731.41354868,0.07712013394725827,default_scoring
0.3599971871099313,61431,0.03710692733695897,0.038492672647401166,79875949.73421372,0.07769692826097573,default_scoring
0.3700005274168879,63138,0.03715088380396056,0.038476939407790935,82159663.30576101,0.07836801925940004,default_scoring
0.37999800753620133,64844,0.03702206482556185,0.03843215874760148,84458680.55457112,0.079004996607242,default_scoring
0.39000134784315793,66551,0.036974856043746146,0.038440607552356544,86663782.38160467,0.07990864149299033,default_scoring
0.3999988279624714,68257,0.03689259408374825,0.03828861362810354,88827586.77390556,0.08100268104370248,default_scoring
0.410002168269428,69964,0.036654568671594494,0.03808829253248546,90969394.01223278,0.08202790006288949,default_scoring
0.41999964838874143,71670,0.03647161395868476,0.03785279181863317,93174682.40062438,0.08279614901632482,default_scoring
0.4299971285080548,73376,0.03631633227147526,0.037571521761563156,95462278.76042965,0.0837467291757523,default_scoring
0.4400004688150115,75083,0.03613857534893394,0.03744383813354887,97626039.25254467,0.08447984230784598,default_scoring
0.4499979489343249,76789,0.03612203260019461,0.03739943497682552,99985254.05550705,0.08518147130448371,default_scoring
0.46000128924128153,78496,0.03595396062422362,0.037254351856218434,102132310.74429934,0.08624643293925806,default_scoring
0.4699987693605949,80202,0.035554133248502935,0.0368638803245018,103991569.32529984,0.0874417096830503,default_scoring
0.4800021096675516,81909,0.035434472120911185,0.03666643562287026,106220365.86925359,0.08843960981088769,default_scoring
0.489999589786865,83615,0.035313913404063924,0.036504852514787495,108431373.77327809,0.08937391616336782,default_scoring
0.5000029300938216,85322,0.035184954362755476,0.03629107658681122,110627446.92782062,0.09022292023159326,default_scoring
0.510000410213135,87028,0.03496417209370033,0.03599889037721402,112688320.79516274,0.09134991037367284,default_scoring
0.5199978903324485,88734,0.03480005425694167,0.035755631709334726,114915189.49190241,0.0923208691144319,default_scoring
0.5300012306394051,90441,0.03459977215528653,0.03565506334493419,116890665.07702938,0.0930993686491746,default_scoring
0.5399987107587185,92147,0.034338354837536285,0.035364241296870276,118867991.32848792,0.09413220180798072,default_scoring
0.5500020510656751,93854,0.034098386895075244,0.03511136468319416,120945305.88246493,0.09501992456368402,default_scoring
0.5599995311849886,95560,0.03388044699664254,0.034893372150074715,122846248.43581606,0.09587693595646714,default_scoring
0.5700028714919452,97267,0.03370796439765831,0.03471390099682594,124817946.6393061,0.09690850956645111,default_scoring
0.5800003516112586,98973,0.0335985301196544,0.034638896694827524,126828245.68686292,0.097723621593768,default_scoring
0.589997831730572,100679,0.03341561488655554,0.034469806474718534,128883735.12812905,0.09851110956604654,default_scoring
0.6000011720375287,102386,0.033338889514356776,0.034404343523691004,130931171.03971586,0.09919324907702225,default_scoring
0.609998652156842,104092,0.03305751944078795,0.0341137606896581,132945351.89301538,0.10002689928140492,default_scoring
0.6200019924637987,105799,0.03286581827794878,0.03396738625611703,134982050.03645584,0.10087051862493975,default_scoring
0.6299994725831121,107505,0.03262400657064763,0.03375240637966264,136919014.7417769,0.10175340681828753,default_scoring
0.6400028128900688,109212,0.03248814191571073,0.03356590254142356,139173325.77262095,0.10254367651906383,default_scoring
0.6500002930093821,110918,0.03239365901586083,0.03346322138283883,141348266.0281322,0.1032113813808399,default_scoring
0.6599977731286956,112624,0.032220961890666124,0.033261479492008965,143419489.73260516,0.10401868163091348,default_scoring
0.6700011134356522,114331,0.03195759687387718,0.03294917643181418,145198714.66152972,0.10502838250343302,default_scoring
0.6799985935549656,116037,0.031703246938610215,0.03265507989548519,147230412.6490344,0.10580245956031266,default_scoring
0.6900019338619222,117744,0.03151984463333807,0.03249918590367177,149205242.69903153,0.10661265117543145,default_scoring
0.6999994139812357,119450,0.03136055746534956,0.03229835503321041,151338559.24853045,0.10749267475931353,default_scoring
0.7100027542881923,121157,0.03106492709549643,0.0319262433489679,153212299.29016137,0.10857812590275427,default_scoring
0.7200002344075057,122863,0.030720866481887817,0.031679774438676846,154844012.0915077,0.10932502055134581,default_scoring
0.7299977145268192,124569,0.03046105065908543,0.03133296186974608,156642722.9793364,0.11037256460275029,default_scoring
0.7400010548337758,126276,0.030237468815741658,0.0310391891227898,158432503.70804188,0.11141467895720485,default_scoring
0.7499985349530892,127982,0.030131041202732484,0.030889172484409366,160571725.5750337,0.11217202419090185,default_scoring
0.7600018752600458,129689,0.029966369521755045,0.030718418090980113,162606689.39584106,0.11310134244230428,default_scoring
0.7699993553793593,131395,0.029706688107404077,0.030446074683813135,164468180.23843268,0.11404543551885536,default_scoring
0.7800026956863159,133102,0.02948318975044859,0.030200430793680216,166466012.90449643,0.1149719763790176,default_scoring
0.7900001758056293,134808,0.029188683198587622,0.029962874062545365,168353771.71609712,0.11591300219571539,default_scoring
0.7999976559249428,136514,0.02889764645977423,0.02962349058612125,170210549.81231555,0.11691841129847488,default_scoring
0.8100009962318994,138221,0.02859733124784594,0.02919503433413829,172007322.72705966,0.1180862531742644,default_scoring
0.8199984763512128,139927,0.02830153880794965,0.02885492033200119,173849465.37036964,0.11914069479085523,default_scoring
0.8300018166581694,141634,0.02806285465968433,0.02858833501555759,175647512.85634986,0.12018300690512165,default_scoring
0.8399992967774829,143340,0.027662888646893126,0.028201448007532992,177376112.17657638,0.12132691502720803,default_scoring
0.8500026370844395,145047,0.027288151118218335,0.027788472146679538,179149154.3882416,0.1226223224196295,default_scoring
0.8600001172037529,146753,0.026890225620596394,0.02739827245593711,180776054.58836666,0.12377941166449749,default_scoring
0.8699975973230663,148459,0.026756057701430695,0.027135310313990524,183060072.61807185,0.12469436005900619,default_scoring
0.880000937630023,150166,0.02652215720376193,0.026823488866743652,185065943.3309911,0.12588069203414887,default_scoring
0.8899984177493363,151872,0.026237670199337596,0.02646063508872947,186920868.48085287,0.12700168563000422,default_scoring
0.900001758056293,153579,0.025954407525872823,0.02610217637356732,188832642.52504578,0.1281815873263923,default_scoring
0.9099992381756064,155285,0.02553368067252482,0.025613035873715703,190546308.51212522,0.12945873716070452,default_scoring
0.9200025784825631,156992,0.025100996808566547,0.025187650313582187,192210336.123316,0.13080921320831634,default_scoring
0.9300000586018764,158698,0.024886606552950392,0.024961569698957187,194637017.54653522,0.13181640600385638,default_scoring
0.9399975387211899,160404,0.02441855515062374,0.024436254030069566,196306976.4671678,0.13330714944764468,default_scoring
0.9500008790281464,162111,0.02404197600243383,0.02400399059543792,198393639.26222107,0.13468549327312768,default_scoring
0.9599983591474599,163817,0.023553835858678863,0.02348145575658016,200491955.2224207,0.1361702387420109,default_scoring
0.9700016994544165,165524,0.023034046309328964,0.022938140479141556,202674340.90679398,0.137762499697929,default_scoring
0.97999917957373,167230,0.02253958537488898,0.02242274339387411,204804376.0820214,0.13940680499910305,default_scoring
0.9900025198806865,168937,0.022028755530992344,0.021936020789144483,207729171.70410454,0.1411472915939078,default_scoring
1.0,170643,0.021231057216619626,0.021297066251078772,211168612.04372358,0.14337535087873512,default_scoring
0.00999748011931342,1706,0.0521876661999658,0.060900449265922675,1691031.8742189945,0.06623681125439625,profit_scoring
0.02000082042627005,3413,0.05200737202142322,0.056806883906484695,4139468.571894834,0.06768239085848228,profit_scoring
0.02999830054558347,5119,0.05028371725183774,0.05490018980759132,6626144.833611016,0.06856807970306701,profit_scoring
0.0400016408525401,6826,0.04801582768960147,0.052592272569617786,9001569.160805434,0.07251684734837387,profit_scoring
0.049999120971853515,8532,0.04789221332460451,0.051635740321494934,11421707.621133484,0.0736052508204407,profit_scoring
0.06000246127881015,10239,0.04725561059189363,0.05082828396101287,13693442.799985554,0.07422599863267897,profit_scoring
0.06999994139812357,11945,0.046920878296652944,0.04986340069594237,16110493.729975114,0.07383842611971536,profit_scoring
0.079997421517437,13651,0.04685810094817092,0.04954010981585437,18602309.261918895,0.07406050838766391,profit_scoring
0.09000076182439362,15358,0.04664798478930533,0.04878550893765767,21129327.477398798,0.074358640447975,profit_scoring
0.09999824194370703,17064,0.04703357068511423,0.0482813950806881,23697729.792439472,0.07419127988748242,profit_scoring
0.11000158225066367,18771,0.04697248807529426,0.04799294646787254,26222071.2876368,0.07431676522295029,profit_scoring
0.11999906236997708,20477,0.04589980542926288,0.04729015003690112,28526428.625086613,0.0747179762660546,profit_scoring
0.13000240267693372,22184,0.045485361550740296,0.04687882710693737,31014746.045099415,0.07527948070681573,profit_scoring
0.13999988279624714,23890,0.044714840509913145,0.04634881691242661,33414304.514226373,0.07630807869401424,profit_scoring
0.14999736291556057,25596,0.04444424155417692,0.045969874895214986,35915317.66975299,0.07649632755117987,profit_scoring
0.1600007032225172,27303,0.0439869297479479,0.0457298424269969,38257997.14441016,0.07709775482547705,profit_scoring
0.16999818334183062,29009,0.04366143759920116,0.045183230865353294,40644826.08980654,0.07832052121755317,profit_scoring
0.18000152364878724,30716,0.04350001444042078,0.04492875141131227,43189051.87790234,0.07875374397708035,profit_scoring
0.18999900376810067,32422,0.04356954163154806,0.04489831457249178,45788387.72368756,0.07889704521621121,profit_scoring
0.2000023440750573,34129,0.04342056408705234,0.0447659599465788,48276539.728978366,0.07914090656040318,profit_scoring
0.20999982419437072,35835,0.04308355994760115,0.044498921484215026,50533567.316649295,0.07997767545695549,profit_scoring
0.2199973043136841,37541,0.04287476227938549,0.044193514533168554,52881404.86135053,0.08071175514770518,profit_scoring
0.23000064462064077,39248,0.0424596951520866,0.04379869004540681,55254570.29801114,0.08188952303302079,profit_scoring
0.23999812473995416,40954,0.04213739496218405,0.04346272697342376,57639286.488916144,0.08250720320359428,profit_scoring
0.2500014650469108,42661,0.04155471577184741,0.0428860106893808,59815661.03595869,0.08354234546775743,profit_scoring
0.25999894516622424,44367,0.04104002431955088,0.042303559527791426,62001398.18171417,0.08483782991863321,profit_scoring
