fraction_invested,n_invested,port_anr,avg_anr,total_dollar_return,default_rate_invested,policy
0.010000519314801214,1348,0.04040278830030063,0.04398378852317627,1388394.6332440034,0.018545994065281898,default_scoring
0.020001038629602428,2696,0.04268457959732393,0.04470372460268542,3085393.5083366106,0.024480712166172106,default_scoring
0.03000155794440364,4044,0.04364881217198915,0.04557647158836022,4982258.05297702,0.02794263105835806,default_scoring
0.040002077259204856,5392,0.044065230635124124,0.04566490817578505,6934101.415396692,0.030229970326409495,default_scoring
0.05000259657400607,6740,0.043714501998243296,0.04508367112920442,8779705.6145593,0.03560830860534125,default_scoring
0.06000311588880728,8088,0.04428377880884326,0.04553354832349146,10779388.950397525,0.037710187932739864,default_scoring
0.0700036352036085,9436,0.044693813274232046,0.04563283304165561,12787123.351202203,0.040695209834675714,default_scoring
0.07999673573553523,10783,0.044043247800747955,0.04549023964156976,14698389.53563305,0.04303069646666048,default_scoring
0.08999725505033644,12131,0.04437355498748715,0.04573941543887666,16831135.025497597,0.044019454290660294,default_scoring
0.09999777436513765,13479,0.04459182648534889,0.04592267953018807,18952461.502619907,0.04599747755768232,default_scoring
0.10999829367993887,14827,0.044132175343307316,0.045456533685918184,20884516.97700894,0.048762392931813586,default_scoring
0.11999881299474008,16175,0.04453858130754764,0.0456853111669145,23014924.79430595,0.04982998454404946,default_scoring
0.1299993323095413,17523,0.04409769567008237,0.04531867921751889,25108302.999012176,0.05153227187125492,default_scoring
0.1399998516243425,18871,0.043375777791893465,0.044571104747103706,27047274.64473475,0.054104181018493985,default_scoring
0.15000037093914373,20219,0.04309784453524862,0.04450477456486817,29060526.95598192,0.05529452495177803,default_scoring
0.16000089025394493,21567,0.04301255332261537,0.044458331045902244,31302123.31380437,0.056428803264246305,default_scoring
0.17000140956874615,22915,0.043201904210549494,0.0446347236882373,33555697.78627384,0.058215142919485055,default_scoring
0.18000192888354735,24263,0.04345769509884352,0.04470139425245903,35763842.57898846,0.05951448707909162,default_scoring
0.19000244819834858,25611,0.043644563300457725,0.045049194098112796,38068833.87505497,0.06036468704853383,default_scoring
0.2000029675131498,26959,0.04373005440378734,0.04512987493980051,40250868.05531268,0.061389517415334396,default_scoring
0.210003486827951,28307,0.043865053526692795,0.04501211095673096,42621477.022306666,0.06298795350973257,default_scoring
0.21999658735987773,29654,0.04349845211156161,0.04452559565400428,44592267.12190378,0.06467930127470156,default_scoring
0.22999710667467896,31002,0.043307214809623906,0.04435140127082526,46637487.79381934,0.06602799819366492,default_scoring
0.23999762598948016,32350,0.0433859044151753,0.04436382205490571,48864909.591656,0.06680061823802164,default_scoring
0.24999814530428138,33698,0.043418706435459774,0.04425533222170487,51064035.50421415,0.06801590598848596,default_scoring
0.2599986646190826,35046,0.04360927868930602,0.044347043586539826,53431707.85926027,0.0687096958283399,default_scoring
0.2699991839338838,36394,0.04341501179205545,0.044198543777869685,55594517.315612,0.07031378798703083,default_scoring
0.279999703248685,37742,0.043173331691841364,0.04403139977024607,57768211.43801902,0.07153833925070213,default_scoring
0.29000022256348623,39090,0.042980200291924446,0.04375831151710904,60072505.90120949,0.07285750831414683,default_scoring
0.30000074187828746,40438,0.04296847958923368,0.04373767637446965,62441281.36278212,0.07334685197091845,default_scoring
0.3100012611930887,41786,0.042856494704424285,0.0437125238803196,64699905.97258173,0.07411573254199971,default_scoring
0.32000178050788985,43134,0.042656140693816874,0.04349460549678249,66768458.12473631,0.07557843000880976,default_scoring
0.3300022998226911,44482,0.04242857065698574,0.043155784106856276,69068409.66239385,0.07713232318690706,default_scoring
0.3400028191374923,45830,0.042390638633782916,0.04303571380675833,71373177.36884223,0.07800567313986471,default_scoring
0.35000333845229353,47178,0.042425245605112176,0.04303845970233858,73761962.77602215,0.07914706007037178,default_scoring
0.35999643898422024,48525,0.0425649526222601,0.04311371266529546,76189664.90202543,0.0798145285935085,default_scoring
0.36999695829902146,49873,0.04243916845297599,0.04283268215386882,78451861.43808846,0.08096565275800534,default_scoring
0.3799974776138227,51221,0.04228796596196083,0.042659553634834334,80735622.99310471,0.08207571113410515,default_scoring
0.3899979969286239,52569,0.04231552900684088,0.04255061122970225,83167459.87804192,0.08305274971941638,default_scoring
0.3999985162434251,53917,0.0422446430961437,0.04251817808144447,85493423.19689065,0.0839252925793349,default_scoring
0.4099990355582263,55265,0.042297038392528345,0.04255740577101301,87826675.43982375,0.084719080792545,default_scoring
0.41999955487302754,56613,0.042205015887060535,0.04247466700022926,90148804.07764609,0.08563404165121086,default_scoring
0.43000007418782876,57961,0.042166323474524016,0.04243128759462075,92676521.066298,0.08645468504684184,default_scoring
0.44000059350262993,59309,0.042007986612135575,0.04228648367532783,95140792.39758475,0.08717058119341078,default_scoring
0.45000111281743116,60657,0.04150237020975516,0.041774822566144156,97210750.28002618,0.08846464546548626,default_scoring
0.4600016321322324,62005,0.04134083837168606,0.04169999284136181,99426319.02397978,0.08934763325538263,default_scoring
0.4700021514470336,63353,0.04144013054311578,0.04170593103958572,102071011.13084036,0.09009833788455164,default_scoring
0.48000267076183484,64701,0.041036887921675,0.04133867229241881,104217106.76453328,0.09123506591861022,default_scoring
0.490003190076636,66049,0.04083574687060526,0.04102230057783182,106484447.76943177,0.09217399203621554,default_scoring
0.49999629060856277,67396,0.040586850680716956,0.04079007792825043,108878861.92033507,0.09315092883850673,default_scoring
0.5099968099233639,68744,0.04056518344619578,0.04079172250098116,111408481.7050042,0.09388455719771907,default_scoring
0.5199973292381652,70092,0.040405015964083045,0.04063477527954278,113865243.47903964,0.09473263710551846,default_scoring
0.5299978485529664,71440,0.040323222755024396,0.04054937424113808,116417545.94702588,0.09557670772676372,default_scoring
0.5399983678677676,72788,0.040120999324798574,0.040275931736135855,118804839.78394082,0.09648568445348134,default_scoring
0.5499988871825688,74136,0.03990822884631303,0.04008498052007091,121329496.96842757,0.09741556059134564,default_scoring
0.55999940649737,75484,0.039832368420679935,0.03989441202417171,124025078.09499568,0.09827248158550156,default_scoring
0.5699999258121713,76832,0.03983110588724945,0.03977924463819569,126985333.96724792,0.0990082257392753,default_scoring
0.5800004451269725,78180,0.03969815735625054,0.039699931972894044,129548679.81032644,0.0998209260680481,default_scoring
0.5900009644417736,79528,0.03956255276234307,0.03954430156192971,132319245.88888721,0.10089528216477216,default_scoring
0.6000014837565749,80876,0.03949651886305667,0.03952364111521945,134977672.87244928,0.1018349077600277,default_scoring
0.6100020030713761,82224,0.039158271405814946,0.03920888850860661,137572341.15825263,0.1030842576376727,default_scoring
0.6200025223861774,83572,0.038871298907313986,0.038860005056603655,140054410.49912545,0.1044249270090461,default_scoring
0.6300030417009785,84920,0.038889664958069496,0.03872986136011842,143045946.66389787,0.10545219029674988,default_scoring
0.6400035610157797,86268,0.038855346305663035,0.038650650188680205,145967766.13918507,0.10621551444336254,default_scoring
0.6499966615477065,87615,0.038628114195409444,0.038379344779003455,148604262.1546491,0.10749300918792444,default_scoring
0.6599971808625077,88963,0.03841772945169736,0.03814217005295478,151517603.97658983,0.10859570832818138,default_scoring
0.6699977001773089,90311,0.03799501409799854,0.03773679733484306,153938507.90320268,0.10978729058475711,default_scoring
0.6799982194921101,91659,0.03776400522422079,0.03747434201528861,156854977.3925534,0.11082381435538245,default_scoring
0.6899987388069113,93007,0.03744291152707857,0.03721793715901113,159433092.062849,0.11201307428473126,default_scoring
0.6999992581217126,94355,0.037093524659702254,0.03676062207457044,161975935.77337044,0.11339091728048328,default_scoring
0.7099997774365138,95703,0.03695417196305378,0.036573554058377304,165218070.66837382,0.11431198604014503,default_scoring
0.7200002967513149,97051,0.03662576347954813,0.03619570577897461,167928342.88650152,0.11541354545548217,default_scoring
0.7300008160661162,98399,0.036467728727967066,0.03600966740752727,170996691.30711126,0.11649508633217817,default_scoring
0.7400013353809174,99747,0.03620459404822693,0.035733309487866426,174327487.6170467,0.11766769927917632,default_scoring
0.7500018546957187,101095,0.03593989718472447,0.03553510631938329,177600967.1225685,0.11872001582669767,default_scoring
0.7600023740105198,102443,0.0354844964432193,0.035167544785942285,180599399.98382494,0.11993986900032214,default_scoring
0.770002893325321,103791,0.03517594090481431,0.0348292659253013,184049279.11428648,0.12110876665606844,default_scoring
0.7800034126401223,105139,0.03483785133280537,0.03451995152174993,186878793.83387512,0.12259960623555484,default_scoring
0.789996513172049,106486,0.03457326498274189,0.03418460688761887,190129055.86251923,0.12395056627162256,default_scoring
