fraction_invested,n_invested,port_anr,avg_anr,total_dollar_return,default_rate_invested,policy
0.00999748011931342,1706,0.03725388751652912,0.03793129784966049,1588585.2838326176,0.015826494724501757,default_scoring
0.02000082042627005,3413,0.035686978852278714,0.036163478029020354,3256399.8975078617,0.019923820685613828,default_scoring
0.02999830054558347,5119,0.03444205716198581,0.035323257079613896,5059089.100268277,0.022074623949990234,default_scoring
0.0400016408525401,6826,0.03371050914762703,0.034764347676538715,6933242.967444764,0.024318781130969823,default_scoring
0.049999120971853515,8532,0.03338943389655121,0.03430203534504951,8981593.13399292,0.025902484763244256,default_scoring
0.06000246127881015,10239,0.03303473905965348,0.0341972842836761,10957286.535624243,0.02842074421330208,default_scoring
0.06999994139812357,11945,0.03373425682990681,0.03458513572622592,13113627.18150007,0.02888237756383424,default_scoring
0.079997421517437,13651,0.0335388790806137,0.03443027635226041,15162075.682933185,0.030913486191487802,default_scoring
0.09000076182439362,15358,0.033204300524032594,0.0341175840621902,17164611.57247313,0.0343794764943352,default_scoring
0.09999824194370703,17064,0.03367702500447253,0.034429421190161236,19361260.7305543,0.03563056727613689,default_scoring
0.11000158225066367,18771,0.03380175937389489,0.034265468949391226,21539497.841017816,0.03809067178093868,default_scoring
0.11999906236997708,20477,0.03390306101542521,0.03447643404636222,23742203.4067508,0.03994725789910632,default_scoring
0.13000240267693372,22184,0.034364345724406345,0.034839404340966273,26068724.699686825,0.04133609808871259,default_scoring
0.13999988279624714,23890,0.03461459195016338,0.03506958675643432,28278082.28462893,0.04298869820008372,default_scoring
0.14999736291556057,25596,0.03468976065674038,0.0351143744806606,30408071.548210844,0.04426472886388498,default_scoring
0.1600007032225172,27303,0.03456137543641165,0.03529547289149762,32581135.778847214,0.04526975057685968,default_scoring
0.16999818334183062,29009,0.03495496397344953,0.03562810526699042,34838427.830703065,0.046537281533317244,default_scoring
0.18000152364878724,30716,0.03525652497029162,0.03592629947685297,37182464.01282995,0.04762989972652689,default_scoring
0.18999900376810067,32422,0.035464529212278766,0.03613656107864432,39534426.56882475,0.048763185491333044,default_scoring
0.2000023440750573,34129,0.035670012045503206,0.03613663665227697,41910414.337462835,0.0498403117583287,default_scoring
0.20999982419437072,35835,0.03576144619882215,0.03621492230551202,44248028.39740425,0.050927863820287425,default_scoring
0.2199973043136841,37541,0.03561477733212922,0.03604217322928202,46257193.14814932,0.05271569750406223,default_scoring
0.23000064462064077,39248,0.03547553194583879,0.03606016411165265,48458564.67933079,0.053837138198124745,default_scoring
0.23999812473995416,40954,0.03544503015596688,0.03605539353829971,50679021.981807545,0.05498852370952776,default_scoring
0.2500014650469108,42661,0.03554585747750317,0.036172836561941514,52976215.17286491,0.05592930311056937,default_scoring
0.25999894516622424,44367,0.03560829106468918,0.036216099615840235,55288401.88442851,0.056956747131877296,default_scoring
0.27000228547318084,46074,0.03561672294716807,0.03635190106993768,57483048.97518013,0.05827581716369319,default_scoring
0.2799997655924943,47780,0.03563782710327639,0.03646682427929172,59773193.001095444,0.05925073252406865,default_scoring
0.2899972457118077,49486,0.03576159851395339,0.03652827146931586,62234603.7060401,0.06060299882795134,default_scoring
0.30000058601876434,51193,0.03584431949302348,0.03662083566407608,64516670.52709065,0.06143418045435899,default_scoring
0.30999806613807773,52899,0.03560868063391181,0.036470678577578824,66546892.894241646,0.06260987920376566,default_scoring
